idle_timeout,arrival_rate,replications,simulation_total_delay,simulation_switch_delay,simulation_miss_delay,simulation_residual_delay,analytical_total_delay,analytical_switch_delay,analytical_miss_delay,analytical_residual_delay
3.0,1.1616326530612247,10,0.5868630247970125,0.5373012318755122,0.04580037225963252,0.0037614206618677127,0.5911592386068172,0.5439609236234458,0.027869084496425577,0.019329230486945775
3.0,1.2206122448979593,10,0.5950470436368006,0.5531680824039289,0.038396332832658184,0.003482628400213584,0.6022802814527911,0.5619910540199564,0.02332128912711091,0.016967938305723768
3.0,1.279591836734694,10,0.6142811695806375,0.5771153126186257,0.033331990625272076,0.003833866336739799,0.6156404832111974,0.5812574139976275,0.01951815795847982,0.014864911255090046
3.0,1.3385714285714287,10,0.6298021414865621,0.5961917334114364,0.02997715583826624,0.003633252236859582,0.6312274016190209,0.6018916595012899,0.01633717985217595,0.012998562265555125
3.0,1.3975510204081634,10,0.6493669416254085,0.620220265666098,0.025627867527209507,0.003518808432100887,0.649068366771893,0.6240448293428427,0.013676118130805685,0.011347419298244534
3.0,1.456530612244898,10,0.6657551808783743,0.639892264508231,0.021562695537438822,0.004300220832704439,0.6692313840307835,0.6478910485257173,0.011449635924399765,0.009890699580666493
3.0,1.5155102040816328,10,0.6883921734238355,0.6672242302014119,0.01787621077578005,0.0032917324466434925,0.6918272769372967,0.6736321143799836,0.009586484147467442,0.008608678409845694
3.0,1.5744897959183675,10,0.713983935601515,0.6945654157767603,0.01632702992898808,0.0030914898957665575,0.7170132900249649,0.7015032211882606,0.008027159510100246,0.007482909326604118
3.0,1.633469387755102,10,0.739630051524947,0.7225537057239387,0.013672909065361491,0.003403436735646691,0.7449984595201018,0.7317801672640383,0.006721954381962559,0.006496337874101001
3.0,1.6924489795918367,10,0.7741920988458573,0.7600192991394829,0.011098379635089058,0.003074420071285336,0.7760511856922102,0.7647885125643827,0.005629332903116146,0.005633340224711251
3.0,1.7514285714285716,10,0.8083268407686118,0.7939628991017551,0.011056376705333484,0.0033075649615232823,0.8105096201155279,0.8009153318077804,0.004714578517935761,0.004879709789811719
3.0,1.8104081632653062,10,0.847354216001223,0.8367915175925216,0.00801523275590922,0.0025474656527921394,0.8487957399605857,0.8406244638874593,0.00394866724617184,0.00422260882695456
3.0,1.8693877551020408,10,0.8843193006251535,0.8737699925821669,0.007404407110229981,0.0031449009327567537,0.8914343604901939,0.8844765342960289,0.0033073286876868888,0.0036504975064781064
3.0,1.9283673469387757,10,0.9387338571800597,0.9296904947949122,0.0059428434212319995,0.0031005189639154583,0.9390789020960201,0.9331555894115408,0.002770263181165914,0.003153049503313358
